# TimeStamp   : 2020-02-23 22:31:18
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>    
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
       45,   -230.00,     -5.11,      0.99,     -0.02,     -0.01,     -0.03,           1,           0,           8,           1,           0,          31,           0,           3,           0, 
       49,   -170.00,     -3.47,      0.99,     -0.03,     -0.01,     -0.03,           1,           0,           5,           1,           0,          32,           0,           3,           0, 
      943,   -770.00,     -0.82,      1.00,     -0.05,     -0.00,     -0.03,           1,           0,           6,           2,           0,          22,           0,           2,           0, 
      102,   -250.00,     -2.45,      0.99,     -0.04,     -0.00,     -0.03,           1,           0,           4,           1,           0,          21,           0,           2,           0, 
       37,   -280.00,     -7.57,      0.99,     -0.05,     -0.01,     -0.03,           1,           0,           5,           1,           0,          44,           0,           1,           0, 
      611,   -680.00,     -1.11,      1.00,     -0.04,     -0.00,     -0.03,           1,           0,           3,           1,           0,           0,           0,           2,           0, 
       87,   -250.00,     -2.87,      0.99,     -0.03,     -0.01,     -0.03,           1,           0,           3,           1,           0,          46,           0,           3,           0, 
      122,   -330.00,     -2.70,      0.99,     -0.05,     -0.00,     -0.03,           1,           0,           7,           2,           0,          25,           0,           4,           0, 
      234,   -470.00,     -2.01,      0.99,     -0.04,     -0.00,     -0.04,           1,           0,           2,           2,           0,          46,           0,           2,           0, 
       57,   -260.00,     -4.56,      0.99,     -0.05,     -0.01,     -0.04,           1,           0,           7,           2,           0,          46,           0,           5,           0, 
      487,   -760.00,     -1.56,      0.99,     -0.05,     -0.00,     -0.04,           1,           0,           1,           2,           0,          28,           0,           3,           0, 
       35,   -320.00,     -9.14,      0.97,     -0.04,     -0.01,     -0.04,           1,           0,           8,           2,           0,          47,           0,           3,           0, 
      220,   -400.00,     -1.82,      0.99,     -0.06,     -0.00,     -0.04,           1,           0,           5,           2,           0,          32,           0,           2,           0, 
      104,   -450.00,     -4.33,      0.99,     -0.06,     -0.01,     -0.04,           1,           0,           5,           1,           0,          34,           0,           3,           0, 
      959,  -1070.00,     -1.12,      1.00,     -0.05,     -0.00,     -0.04,           1,           0,           2,           1,           0,           8,           0,           1,           0, 
      504,   -780.00,     -1.55,      0.99,     -0.06,     -0.00,     -0.05,           1,           0,           2,           1,           0,          50,           0,           2,           0, 
      352,   -700.00,     -1.99,      0.99,     -0.03,     -0.00,     -0.05,           1,           0,           5,           1,           0,           3,           0,           3,           0, 
      481,   -740.00,     -1.54,      0.99,     -0.04,     -0.00,     -0.05,           1,           0,           2,           1,           0,           9,           0,           2,           0, 
      228,   -490.00,     -2.15,      0.99,     -0.06,     -0.01,     -0.05,           1,           0,           2,           1,           0,          32,           0,           2,           0, 
      608,   -960.00,     -1.58,      0.99,     -0.04,     -0.00,     -0.05,           1,           0,           1,           2,           0,          14,           0,           4,           0, 
      620,   -980.00,     -1.58,      0.99,     -0.04,     -0.00,     -0.05,           1,           0,           1,           2,           0,          14,           0,           3,           0, 
      260,   -720.00,     -2.77,      0.99,     -0.07,     -0.01,     -0.05,           1,           0,           8,           2,           0,          30,           0,           2,           0, 
      118,   -570.00,     -4.83,      0.98,     -0.04,     -0.01,     -0.05,           1,           0,           4,           1,           0,          20,           0,           2,           0, 
      218,   -700.00,     -3.21,      0.99,     -0.05,     -0.01,     -0.06,           1,           0,           8,           2,           0,          10,           0,           3,           0, 
       34,   -430.00,    -12.65,      0.97,     -0.04,     -0.02,     -0.06,           1,           0,           8,           1,           0,          20,           0,           3,           0, 
       68,   -400.00,     -5.88,      0.98,     -0.07,     -0.01,     -0.06,           1,           0,           8,           2,           0,          17,           0,           3,           0, 
       96,   -390.00,     -4.06,      0.98,     -0.07,     -0.01,     -0.06,           1,           0,           2,           1,           0,          25,           0,           3,           0, 
       75,   -410.00,     -5.47,      0.98,     -0.06,     -0.01,     -0.06,           1,           0,           8,           2,           0,          11,           0,           5,           0, 
