# TimeStamp   : 2020-03-02 19:30:56
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2007-07-01 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>3</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Start>0</Start>
#         <Stop>11</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch, fractN_long, fractN_short,   epsilon, 
      324, 488760.00,   1508.52,      1.51,      5.16,      0.21,      2.48,           3,           0,           4,           2,          10,          25,          45,           4,           2,           0, 
      324, 488760.00,   1508.52,      1.51,      5.16,      0.21,      2.48,           3,           0,           4,           2,          10,          25,          45,           4,           2,           0, 
      324, 488760.00,   1508.52,      1.51,      5.16,      0.21,      2.48,           3,           0,           4,           2,          10,          25,          45,           4,           2,           0, 
     1293, 1511060.00,   1168.65,      1.22,      3.83,      0.10,      2.48,           3,           0,           2,           2,           2,          41,          24,           3,           1,           0, 
      206, 336250.00,   1632.28,      1.62,      3.76,      0.27,      2.48,           3,           0,           8,           2,          10,          26,          24,           1,           1,           0, 
      367, 465190.00,   1267.55,      1.47,      5.98,      0.21,      2.48,           3,           0,           6,           1,          10,          25,          27,           3,           3,           0, 
      759, 768640.00,   1012.70,      1.30,      4.11,      0.13,      2.48,           3,           0,           5,           1,          10,          26,           4,           2,           3,           0, 
      806, 1024750.00,   1271.40,      1.28,      5.09,      0.13,      2.48,           3,           0,           3,           1,           7,          41,          24,           3,           1,           0, 
      834, 835080.00,   1001.29,      1.28,      7.49,      0.13,      2.48,           3,           0,           6,           1,          10,          14,          31,           3,           1,           0, 
      784, 888340.00,   1133.09,      1.29,      5.80,      0.14,      2.48,           3,           0,           6,           2,          10,          35,          45,           1,           2,           0, 
     1303, 1062570.00,    815.48,      1.21,      3.50,      0.10,      2.48,           3,           0,           2,           2,          10,          25,           4,           1,           4,           0, 
      483, 639280.00,   1323.56,      1.39,      4.70,      0.18,      2.48,           3,           0,           3,           1,          10,          26,          24,           2,           4,           0, 
     1358, 1417090.00,   1043.51,      1.22,      3.26,      0.10,      2.48,           3,           0,           2,           2,           0,          15,          24,           3,           5,           0, 
      910, 1052770.00,   1156.89,      1.27,      4.60,      0.13,      2.48,           3,           0,           6,           1,           0,          22,          11,           3,           2,           0, 
      359, 569830.00,   1587.27,      1.48,      4.71,      0.21,      2.47,           3,           0,           7,           2,          10,          25,          45,           4,           2,           0, 
      359, 569830.00,   1587.27,      1.48,      4.71,      0.21,      2.47,           3,           0,           7,           2,          10,          25,          45,           4,           2,           0, 
      784, 1111110.00,   1417.23,      1.29,      3.62,      0.14,      2.47,           3,           0,           6,           2,           5,          47,          24,           2,           1,           0, 
      782, 934870.00,   1195.49,      1.29,      3.43,      0.13,      2.47,           3,           0,           6,           1,           4,          15,          45,           2,           2,           0, 
     1052, 981000.00,    932.51,      1.24,      5.03,      0.11,      2.47,           3,           0,           6,           2,          10,          25,          11,           2,           1,           0, 
      648, 637500.00,    983.80,      1.31,      5.30,      0.14,      2.47,           3,           0,           2,           1,          10,          33,          20,           1,           5,           0, 
      196, 317730.00,   1621.07,      1.64,      3.90,      0.26,      2.47,           3,           0,           8,           2,          10,          25,          24,           2,           2,           0, 
      196, 317730.00,   1621.07,      1.64,      3.90,      0.26,      2.47,           3,           0,           8,           2,          10,          25,          24,           2,           2,           0, 
      196, 317730.00,   1621.07,      1.64,      3.90,      0.26,      2.47,           3,           0,           8,           2,          10,          25,          24,           2,           2,           0, 
      738, 816260.00,   1106.04,      1.32,      4.13,      0.15,      2.47,           3,           0,           6,           2,          10,          41,          24,           2,           4,           0, 
     1164, 1036210.00,    890.21,      1.23,      3.51,      0.11,      2.47,           3,           0,           6,           2,          10,          25,          24,           2,           2,           0, 
     1164, 1036210.00,    890.21,      1.23,      3.51,      0.11,      2.47,           3,           0,           6,           2,          10,          25,          24,           2,           2,           0, 
