# TimeStamp   : 2020-02-23 21:10:45
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <Input>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon,
       43,   2550.00,     59.30,      1.47,      1.93,      0.24,      0.98,           2,           0,           5,           1,           0,           0,          33,           4,           0,
      299,  14370.00,     48.06,      1.17,      1.64,      0.08,      0.98,           2,           0,           6,           2,           0,           0,          41,           1,           0,
      300,  14370.00,     47.90,      1.17,      1.65,      0.08,      0.98,           2,           0,           5,           2,           0,           0,          41,           3,           0,
      100,  12700.00,    127.00,      1.39,      1.65,      0.14,      0.98,           2,           0,           3,           2,           0,           0,          18,           3,           0,
      298,  14350.00,     48.15,      1.17,      1.63,      0.08,      0.98,           2,           0,           6,           2,           0,           0,          41,           3,           0,
      552,  20400.00,     36.96,      1.13,      1.58,      0.06,      0.98,           2,           0,           3,           2,           0,           0,          27,           4,           0,
      530,  17430.00,     32.89,      1.12,      1.48,      0.06,      0.98,           2,           0,           1,           2,           0,           0,          13,           5,           0,
      137,   6970.00,     50.88,      1.26,      1.39,      0.12,      0.98,           2,           0,           4,           1,           0,           0,          20,           1,           0,
      299,  14210.00,     47.53,      1.17,      1.62,      0.08,      0.97,           2,           0,           6,           2,           0,           0,          41,           2,           0,
      121,   6690.00,     55.29,      1.27,      1.94,      0.12,      0.97,           2,           0,           7,           1,           0,           0,          41,           2,           0,
      414,  13530.00,     32.68,      1.14,      0.89,      0.07,      0.97,           2,           0,           6,           2,           0,           0,          14,           1,           0,
      784,  25010.00,     31.90,      1.10,      1.17,      0.05,      0.97,           2,           0,           2,           2,           0,           0,           1,           4,           0,
      406,  13340.00,     32.86,      1.14,      0.88,      0.07,      0.96,           2,           0,           6,           2,           0,           0,          14,           2,           0,
       54,   4320.00,     80.00,      1.41,      1.89,      0.16,      0.96,           2,           0,           2,           1,           0,           0,          47,           3,           0,
     1059,  28230.00,     26.66,      1.09,      1.44,      0.04,      0.96,           2,           0,           2,           2,           0,           0,          50,           2,           0,
       60,   3520.00,     58.67,      1.38,      1.34,      0.19,      0.96,           2,           0,           8,           1,           0,           0,           8,           3,           0,
      533,  17100.00,     32.08,      1.12,      1.43,      0.05,      0.96,           2,           0,           3,           2,           0,           0,          13,           5,           0,
      145,   8610.00,     59.38,      1.23,      1.54,      0.11,      0.96,           2,           0,           3,           2,           0,           0,          39,           2,           0,
      402,  16290.00,     40.52,      1.14,      1.23,      0.07,      0.96,           2,           0,           5,           2,           0,           0,          31,           4,           0,
      269,  12620.00,     46.91,      1.17,      1.59,      0.08,      0.96,           2,           0,           5,           2,           0,           0,          37,           4,           0,
      537,  21420.00,     39.89,      1.13,      1.33,      0.06,      0.96,           2,           0,           2,           2,           0,           0,          31,           4,           0,
      200,   9650.00,     48.25,      1.22,      1.96,      0.11,      0.96,           2,           0,           3,           1,           0,           0,          34,           2,           0,
