# TimeStamp   : 2020-07-29 16:31:34
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2009-10-01 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# === All parameters need to be INTEGER ===
# 
#  - Main node within <Inputs> and </Inputs>
# 
#  - Fixed-input parameters are with syntax:
# 
#     <Input>
#       <Name>parameter_name</Name>
#       <Value>0.5</Value>
#     </Input>
# 
#  - Optimizable parameter are with syntax:
# 
#     <OptRange>
#       <Name>parameter_name</Name>
#       <Start>1</Start>
#       <Stop>20</Stop>
#       <Step>1</Step>
#     </OptRange>
# 
# For Backtest: only the <Start> value of <OptRange> parameters is read.
# 
# Names of input variables must match those in 'mode_factory_sequential'
# 
# Names of optimization variables ("fractN_long", "fractN_short")
# and "Side_switch" must match in 'validation.cpp'
# 
# -->
# <Inputs>
#     <Input>
#         <Name>BOMR_switch</Name>        <!-- 1 = BO, 2 = MR -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1 = L, 2 = S, 3 = both -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..4:1 -->
#         <Start>1</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>DOW_switch</Name>         <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Intraday_switch</Name>    <!-- 0..10:1 -->
#         <Start>0</Start>
#         <Stop>10</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..56:1 -->
#         <Start>0</Start>
#         <Stop>56</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..56:1 -->
#         <Start>0</Start>
#         <Stop>56</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>MktRegimeL_switch</Name>  <!-- 0..8:1 -->
#         <Start>0</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>MktRegimeS_switch</Name>  <!-- 0..8:1 -->
#         <Start>0</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>DPS_switch</Name>         <!--  0 (false) or 1 (true) -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Exit_switch</Name>        <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>1</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>        <!-- 0..4:1 -->
#         <Start>0</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>       <!-- 0..4:1 -->
#         <Start>0</Start>
#         <Stop>4</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades, AvgTicks,  WinPerc,PftFactor,   NP/MDD,Expectancy,  Z-score,BOMR_switch,Side_switch,   MyStop,POI_switch,Distance_switch,DOW_switch,Intraday_switch,Filter1L_switch,Filter1S_switch,MktRegimeL_switch,MktRegimeS_switch,DPS_switch,Exit_switch,fractN_long,fractN_short,  epsilon,
      138,    -4.86,    48.55,     0.90,    -0.34,    -0.05,    -0.47,          2,          2,          0,          6,          2,          5,         10,          0,         23,          0,          0,          0,          1,          0,          0,          0,
       97,    -1.81,    46.39,     0.88,    -0.32,    -0.06,    -0.47,          2,          2,          0,          6,          2,          0,          0,          0,         36,          0,          0,          0,          1,          0,          2,          0,
      106,     5.19,    45.28,     0.84,    -0.42,    -0.09,    -0.47,          2,          2,          0,          6,          2,          5,          0,          0,         37,          0,          0,          0,          1,          0,          0,          0,
      108,    -0.59,    47.22,     0.89,    -0.32,    -0.06,    -0.48,          2,          2,          0,          6,          4,          0,          0,          0,         36,          0,          0,          0,          1,          0,          3,          0,
      135,    -3.81,    45.19,     0.89,    -0.45,    -0.06,    -0.48,          2,          2,          0,          6,          1,          0,          0,          0,         23,          0,          0,          0,          1,          0,          2,          0,
      246,    -0.09,    45.93,     0.90,    -0.31,    -0.05,    -0.48,          2,          2,          0,          6,          2,          0,          0,          0,          5,          0,          0,          0,          1,          0,          2,          0,
       77,    -4.65,    38.96,     0.85,    -0.43,    -0.09,    -0.48,          2,          2,          0,          6,          1,          5,         10,          0,         52,          0,          0,          0,          1,          0,          0,          0,
      262,    -1.68,    48.09,     0.91,    -0.40,    -0.05,    -0.48,          2,          2,          0,          6,          2,          0,          0,          0,         51,          0,          0,          0,          1,          0,          2,          0,
      227,     0.25,    44.05,     0.90,    -0.31,    -0.05,    -0.48,          2,          2,          0,          6,          1,          5,          0,          0,          5,          0,          0,          0,          1,          0,          1,          0,
      232,     0.12,    43.53,     0.90,    -0.32,    -0.05,    -0.48,          2,          2,          0,          6,          2,          5,          0,          0,          5,          0,          0,          0,          1,          0,          0,          0,
       45,   -17.04,    44.44,     0.84,    -0.29,    -0.09,    -0.48,          2,          2,          0,          6,          2,          5,          0,          0,         26,          0,          0,          0,          1,          0,          1,          0,
      217,    -1.01,    42.86,     0.90,    -0.27,    -0.06,    -0.49,          2,          2,          0,          6,          1,          5,         10,          0,          5,          0,          0,          0,          1,          0,          0,          0,
      207,    -0.66,    44.44,     0.90,    -0.49,    -0.05,    -0.49,          2,          2,          0,          6,          3,          0,          0,          0,         16,          0,          0,          0,          1,          0,          0,          0,
       61,    -6.20,    40.98,     0.82,    -0.38,    -0.11,    -0.50,          2,          2,          0,          6,          2,          5,          0,          0,         52,          0,          0,          0,          1,          0,          2,          0,
       64,   -10.03,    46.88,     0.85,    -0.24,    -0.08,    -0.50,          2,          2,          0,          6,          2,          0,          0,          0,         25,          0,          0,          0,          1,          0,          1,          0,
       96,    -5.51,    39.58,     0.86,    -0.48,    -0.08,    -0.50,          2,          2,          0,          6,          1,          0,          0,          0,         22,          0,          0,          0,          1,          0,          0,          0,
      186,    -0.81,    44.62,     0.89,    -0.39,    -0.06,    -0.50,          2,          2,          0,          6,          1,          0,          0,          0,         16,          0,          0,          0,          1,          0,          2,          0,
      176,    -1.52,    41.48,     0.90,    -0.57,    -0.06,    -0.50,          2,          2,          0,          6,          2,          0,          6,          0,         15,          0,          0,          0,          1,          0,          0,          0,
       65,    -5.94,    44.62,     0.82,    -0.39,    -0.10,    -0.50,          2,          2,          0,          6,          1,          5,          0,          0,         52,          0,          0,          0,          1,          0,          2,          0,
       48,   -17.23,    39.58,     0.83,    -0.23,    -0.10,    -0.51,          2,          2,          0,          6,          1,          0,          0,          0,         26,          0,          0,          0,          1,          0,          2,          0,
       65,   -11.22,    49.23,     0.85,    -0.24,    -0.08,    -0.51,          2,          2,          0,          6,          4,          0,          0,          0,         25,          0,          0,          0,          1,          0,          2,          0,
      210,    -0.97,    43.81,     0.90,    -0.50,    -0.06,    -0.51,          2,          2,          0,          6,          1,          0,          0,          0,         16,          0,          0,          0,          1,          0,          1,          0,
       54,   -12.13,    44.44,     0.83,    -0.25,    -0.09,    -0.51,          2,          2,          0,          6,          3,          0,          0,          0,         25,          0,          0,          0,          1,          0,          1,          0,
      346,    -0.27,    43.93,     0.92,    -0.38,    -0.05,    -0.51,          2,          2,          0,          6,          1,          0,          0,          0,          4,          0,          0,          0,          1,          0,          0,          0,
      203,    -0.26,    46.80,     0.89,    -0.49,    -0.06,    -0.51,          2,          2,          0,          6,          1,          0,          6,          0,          5,          0,          0,          0,          1,          0,          0,          0,
       60,    -5.97,    40.00,     0.81,    -0.42,    -0.12,    -0.51,          2,          2,          0,          6,          4,          5,          0,          0,         52,          0,          0,          0,          1,          0,          3,          0,
      242,    -0.24,    45.45,     0.89,    -0.31,    -0.06,    -0.52,          2,          2,          0,          6,          3,          0,          0,          0,          5,          0,          0,          0,          1,          0,          1,          0,
       83,    -6.71,    36.14,     0.84,    -0.44,    -0.10,    -0.52,          2,          2,          0,          6,          4,          0,          0,          0,         22,          0,          0,          0,          1,          0,          2,          0,
      109,     5.61,    44.95,     0.83,    -0.40,    -0.09,    -0.52,          2,          2,          0,          6,          4,          0,          0,          0,         37,          0,          0,          0,          1,          0,          2,          0,
      173,    -3.56,    50.29,     0.90,    -0.47,    -0.05,    -0.52,          2,          2,          0,          6,          4,          0,          0,          0,         23,          0,          0,          0,          1,          0,          2,          0,
       56,   -11.21,    46.43,     0.83,    -0.23,    -0.09,    -0.53,          2,          2,          0,          6,          1,          5,         10,          0,         25,          0,          0,          0,          1,          0,          0,          0,
       88,    -3.83,    38.64,     0.85,    -0.52,    -0.09,    -0.53,          2,          2,          0,          6,          4,          0,          0,          0,         52,          0,          0,          0,          1,          0,          1,          0,
