# TimeStamp   : 2020-06-17 15:12:36
# Strategy    : MasterCode
# Symbol      : BO
# TimeFrame   : M15
# Date Range  : 2010-01-03 --> 2019-12-31
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# === All parameters need to be INTEGER ===
# 
#  - Main node within <Inputs> and </Inputs>
# 
#  - Fixed-input parameters are with syntax:
# 
#     <Input>
#       <Name>parameter_name</Name>
#       <Value>0.5</Value>
#     </Input>
# 
#  - Optimizable parameter are with syntax:
# 
#     <OptRange>
#       <Name>parameter_name</Name>
#       <Start>1</Start>
#       <Stop>20</Stop>
#       <Step>1</Step>
#     </OptRange>
# 
# For Backtest: only the <Start> value of <OptRange> parameters is read.
# -->
# <Inputs>
#     <Input>
#         <Name>BOMR_switch</Name>        <!-- 1 = BO, 2 = MR -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1 = L, 2 = S, 3 = both -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..7:1 -->
#         <Start>1</Start>
#         <Stop>7</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..3:1 -->
#         <Start>1</Start>
#         <Stop>3</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>DOW_switch</Name>         <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Intraday_switch</Name>    <!-- 0..10:1 -->
#         <Start>0</Start>
#         <Stop>10</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>        <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>       <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,  AvgTicks,   WinPerc, PftFactor,    NP/MDD, Expectancy,   Z-score, BOMR_switch, Side_switch,    MyStop, POI_switch, Distance_switch, DOW_switch, Intraday_switch, Filter1L_switch, Filter1S_switch, fractN_long, fractN_short,   epsilon, 
      166,      5.30,     52.41,      1.25,      1.26,      0.12,      0.72,           1,           2,           0,           6,           1,           3,           0,           0,          12,           0,           1,           0, 
       55,     11.71,     56.36,      1.39,      1.05,      0.17,      0.72,           1,           2,           0,           6,           1,           0,           6,           0,           4,           0,           1,           0, 
       58,     11.26,     48.28,      1.48,      1.06,      0.25,      0.72,           1,           2,           0,           3,           2,           1,           0,           0,          37,           0,           2,           0, 
       61,     12.03,     47.54,      1.40,      1.46,      0.21,      0.71,           1,           2,           0,           6,           3,           1,           0,           0,          14,           0,           0,           0, 
       65,      9.89,     49.23,      1.44,      1.14,      0.22,      0.71,           1,           2,           0,           3,           2,           0,           0,           0,          37,           0,           2,           0, 
       80,      7.75,     51.25,      1.32,      0.87,      0.16,      0.70,           1,           2,           0,           3,           2,           1,           0,           0,          10,           0,           2,           0, 
       30,     21.83,     60.00,      1.63,      1.19,      0.25,      0.69,           1,           2,           0,           6,           1,           3,           3,           0,           5,           0,           1,           0, 
       59,     10.78,     45.76,      1.46,      1.12,      0.25,      0.69,           1,           2,           0,           3,           3,           1,           0,           0,          37,           0,           0,           0, 
      175,      4.90,     47.43,      1.22,      1.07,      0.11,      0.69,           1,           2,           0,           3,           2,           0,           0,           0,           6,           0,           2,           0, 
       81,      8.28,     51.85,      1.30,      0.97,      0.15,      0.68,           1,           2,           0,           3,           3,           1,           0,           0,          27,           0,           0,           0, 
       82,      8.07,     54.88,      1.32,      0.80,      0.14,      0.68,           1,           2,           0,           3,           3,           1,           0,           0,          10,           0,           0,           0, 
       97,      7.51,     47.42,      1.30,      1.25,      0.16,      0.68,           1,           2,           0,           6,           3,           1,           0,           0,          45,           0,           0,           0, 
       68,      9.99,     35.29,      1.38,      0.78,      0.24,      0.67,           1,           2,           0,           5,           2,           4,           0,           0,           6,           0,           4,           0, 
       95,      6.80,     48.42,      1.30,      1.11,      0.15,      0.66,           1,           2,           0,           3,           2,           1,           0,           0,          11,           0,           2,           0, 
      108,      6.40,     52.78,      1.26,      1.05,      0.12,      0.65,           1,           2,           0,           3,           2,           0,           0,           0,          45,           0,           2,           0, 
      148,      5.16,     44.59,      1.22,      1.24,      0.12,      0.64,           1,           2,           0,           6,           3,           0,           0,           0,           6,           0,           0,           0, 
       65,      9.03,     46.15,      1.39,      1.09,      0.21,      0.63,           1,           2,           0,           3,           3,           0,           0,           0,          37,           0,           0,           0, 
